p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TMEM181	1.5202433988984e-24	-0.389912194125134	0.202	0.458	2.82050757797621e-20
ACACB	1.53436900923117e-24	-0.208113311727531	0.045	0.198	2.84671482282658e-20
APOO	1.57328223774851e-24	-0.328083803624047	0.152	0.392	2.91891053569481e-20
UQCRB	1.59571588244722e-24	-0.340826451309535	0.994	1	2.96053167670433e-20
SFN	1.68286202155175e-24	0.872449337420432	0.815	0.597	3.12221390858497e-20
CYR61	1.81488600795079e-24	0.717171867721242	0.458	0.153	3.36715801055109e-20
ECHDC1	2.02286779429183e-24	-0.354130379899724	0.23	0.503	3.75302661874963e-20
ROMO1	2.03011868270794e-24	0.526435677481486	0.871	0.694	3.76647919202804e-20
BLVRB	2.07781760113401e-24	0.467754096449533	0.994	0.944	3.85497499538394e-20
CCDC91	2.19383170743412e-24	-0.320753952824601	0.118	0.333	4.07021596680252e-20
BICD1	2.19673701520475e-24	-0.240704190178196	0.078	0.267	4.07560618430938e-20
SCARA3	2.26932244238367e-24	-0.146148800270255	0.014	0.115	4.21027392735442e-20
GAMT	2.30857559295822e-24	-0.534942045442393	0.56	0.823	4.28310029761539e-20
ADAMTS1	2.64107398861376e-24	-0.13454337601289	0.014	0.115	4.89998457107511e-20
TRIB3	2.80335836480862e-24	0.67410297174316	0.419	0.118	5.20107077422944e-20
ZFC3H1	2.9827504089756e-24	-0.393419067318921	0.208	0.465	5.53389683377243e-20
SMYD3	3.0205231631431e-24	-0.319939710329523	0.157	0.403	5.60397662457939e-20
SPIRE1	3.06093232633674e-24	-0.236982264118575	0.066	0.243	5.67894774505255e-20
SEC61B	3.07826961031463e-24	-0.428732672791325	0.977	0.983	5.71111360801674e-20
MT-ATP8	3.09391906380124e-24	-0.5254829820523	0.43	0.677	5.74014803907045e-20
SNTB1	3.28567490289551e-24	-0.263027023062824	0.1	0.309	6.09591264734204e-20
SGSM3	3.29546234805225e-24	-0.38699404917253	0.193	0.444	6.11407129434133e-20
PDLIM5	3.52295127242841e-24	0.603866409949194	0.62	0.333	6.53613149573642e-20
ZNF503-AS2	3.88496294734784e-24	-0.131859361772915	0.014	0.111	7.20777175621445e-20
LUC7L3	4.16606674543916e-24	-0.557438684555608	0.612	0.833	7.72930363281328e-20
KRT18	4.1969820548491e-24	0.38790241491028	1	1	7.78666080636153e-20
ARPIN	4.46897606755062e-24	-0.152006864600308	0.018	0.125	8.29129129812667e-20
ABLIM3	4.52450434386316e-24	-0.130041983777949	0.014	0.111	8.39431290916932e-20
LEMD1	4.58601601415569e-24	0.61061487453389	0.686	0.431	8.50843551106306e-20
SNHG8	4.66744295307436e-24	0.555260167261849	0.931	0.819	8.65950691083885e-20
PPP3CA	4.81030313476957e-24	-0.325499392579283	0.213	0.49	8.92455540593798e-20
TENT5C	4.81482597681249e-24	-0.29937389560577	0.11	0.323	8.93294663478022e-20
ERGIC1	4.98923332227907e-24	-0.450869569121366	0.415	0.681	9.25652458282436e-20
RCC2	5.03135311653555e-24	-0.352574122171166	0.21	0.472	9.33466943710841e-20
LRRC20	5.05628265325821e-24	-0.190515354962878	0.034	0.17	9.38092120658996e-20
TRIM15	5.37205433359288e-24	0.479230138679192	0.375	0.076	9.96677240511487e-20
BNIP3L	5.403673874179e-24	0.702095290104412	0.775	0.594	1.00254361387643e-19
SEM1	5.49818629120628e-24	-0.402343366865102	0.893	0.976	1.0200785026075e-19
MAP4K4	5.73826780259222e-24	-0.385783349161995	0.207	0.465	1.06462082541494e-19
HSPG2	5.98806694413293e-24	-0.450029892571705	0.359	0.639	1.11096606014498e-19
C19orf53	6.06712939795386e-24	0.466955977694103	0.945	0.889	1.12563451720238e-19
TRAM1	6.08202878279445e-24	0.616677170432103	0.7	0.444	1.12839880007185e-19
APOPT1	6.69514516091073e-24	0.527026003633797	0.645	0.372	1.24215028170377e-19
MTAP	6.95586112439953e-24	-0.379993687271383	0.222	0.483	1.29052091440984e-19
COX7A2	7.03491210362102e-24	-0.42411599790419	0.995	1	1.30518724258481e-19
RGMB	7.33772727403268e-24	-0.187048474323876	0.038	0.181	1.36136854115128e-19
MMP15	7.73443682764241e-24	-0.426593337335039	0.294	0.569	1.4349700646325e-19
CCNL1	9.93803098393337e-24	0.508184504357411	0.775	0.503	1.84380288844916e-19
GSTP1	1.18831909974355e-23	-0.57675247077454	0.988	1	2.20468842575421e-19
TTTY15	1.26923938721275e-23	-0.23370612118591	0.059	0.226	2.35481983509582e-19
NHSL1	1.27980651170208e-23	-0.232587131948466	0.059	0.226	2.37442502116086e-19
FAM177A1	1.29702834489199e-23	0.559022761314869	0.725	0.49	2.40637668827811e-19
MUC13	1.30321135857055e-23	0.550139136938658	0.308	0.028	2.41784803355593e-19
ROR1	1.32603817968946e-23	-0.318060386895841	0.117	0.33	2.46019863477785e-19
ATP10D	1.42814509019503e-23	-0.145544276883706	0.016	0.118	2.64963758583884e-19
FLOT2	1.66412061296943e-23	-0.282243488649925	0.117	0.333	3.08744297324218e-19
RRBP1	1.67654157455957e-23	-0.446168942550564	0.916	0.986	3.11048758328037e-19
CDKN1C	1.71611237619469e-23	0.622655628137389	0.343	0.056	3.183903291554e-19
CLU	1.7802617178177e-23	-0.630120780677652	0.627	0.826	3.30291956506719e-19
SPATA5	1.83723894947055e-23	-0.146368351458176	0.02	0.128	3.40862942295271e-19
ARF3	1.85412211826983e-23	-0.352220185822136	0.271	0.552	3.43995276602601e-19
OGDH	1.95220708192148e-23	-0.312663384271349	0.148	0.382	3.62192979908892e-19
MSRA	1.95605250678382e-23	-0.191943505174281	0.04	0.184	3.62906421583602e-19
MKRN1	1.98920609099537e-23	0.690158510050972	0.643	0.385	3.69057406062371e-19
RAB40B	2.27342506333744e-23	0.744198686540735	0.674	0.427	4.21788552000995e-19
PCCA	2.29169021061045e-23	-0.250857776456361	0.077	0.26	4.25177284774557e-19
CLYBL	2.32930771157654e-23	-0.209346236613064	0.05	0.205	4.32156459728795e-19
CABIN1	2.38323031091759e-23	-0.327265333624427	0.18	0.427	4.42160719584541e-19
NDUFA9	2.45751791061149e-23	-0.431349818501128	0.409	0.677	4.55943297955751e-19
PFDN4	2.47860276023634e-23	0.518720632216627	0.701	0.458	4.59855170106648e-19
MAPRE2	2.49625303979648e-23	-0.27277166849294	0.091	0.285	4.63129826473441e-19
SLC16A1-AS1	2.55067728884658e-23	-0.199094394795553	0.038	0.177	4.73227157399707e-19
FGF20	2.62212010581176e-23	-0.139272576906672	0.017	0.122	4.86481943231256e-19
AK3	2.72709151311313e-23	-0.349282609743969	0.234	0.503	5.05957288427879e-19
HIST1H2BD	2.92250608230085e-23	0.469933776625163	0.302	0.024	5.42212553449277e-19
IFT80	2.98411608009433e-23	-0.203961668457064	0.044	0.191	5.53643056339901e-19
NCKAP5L	3.1182683629071e-23	-0.154809441468525	0.022	0.135	5.78532329370154e-19
SGCE	3.18178226596945e-23	-0.182705135503473	0.034	0.167	5.90316063805312e-19
NRP2	3.23142348748859e-23	-0.157999965686233	0.022	0.135	5.99525999633758e-19
ABCC5	3.27050463288283e-23	-0.284425258503753	0.117	0.33	6.06776724538752e-19
PCNP	3.37740711651247e-23	0.527491177099299	0.673	0.424	6.26610342326559e-19
SNAPC3	3.55739313729338e-23	-0.27248735231189	0.095	0.292	6.60003148762041e-19
NOP10	3.6105328272233e-23	0.464192593067457	0.97	0.931	6.69862155434739e-19
MBOAT2	3.86698151909113e-23	-0.304998014977367	0.082	0.267	7.17441081236978e-19
HSD17B11	4.00646510526387e-23	0.517052727863099	0.482	0.184	7.43319470979606e-19
PREP	4.21493510530391e-23	-0.301872858540566	0.144	0.375	7.81996910087035e-19
NBPF14	4.3756914397181e-23	-0.183297983278773	0.035	0.17	8.11822032810898e-19
SLC7A8	4.43351162766362e-23	-0.188733883189831	0.034	0.167	8.22549412280432e-19
CD68	4.59685864342522e-23	0.542186872075654	0.556	0.271	8.52855184114681e-19
MNAT1	4.874044619487e-23	-0.358363980784399	0.289	0.566	9.04281498253423e-19
FUT8	5.22719836899893e-23	-0.394673357394548	0.312	0.583	9.69802113400372e-19
PIP4P2	5.26114924061625e-23	-0.254559383079795	0.082	0.267	9.76101018611532e-19
RTRAF	6.25726417255729e-23	0.452977631545672	0.932	0.861	1.16091022193455e-18
S100A11	6.37148104890146e-23	0.399526490559591	1	1	1.18210087900269e-18
PHKA2	7.65306041204102e-23	-0.230628648359941	0.078	0.26	1.41987229824597e-18
RAB5IF	7.96446932425316e-23	0.530199236808048	0.862	0.705	1.47764799372869e-18
AOC1	8.11796160328701e-23	0.46120118108348	0.364	0.076	1.50612541625784e-18
TPI1	8.1567740254325e-23	0.513649387459508	0.995	0.983	1.51332628493849e-18
GTF2I	8.75040596329104e-23	-0.467640623948694	0.564	0.795	1.62346281836939e-18
CHST15	8.76425932308851e-23	-0.222799974994771	0.056	0.215	1.62603303221261e-18
HAUS1	8.76973601754439e-23	-0.302631795535919	0.156	0.389	1.62704912333501e-18
ATP8B1	9.01293584060807e-23	-0.427589326429891	0.343	0.618	1.67216998650802e-18
MLLT3	9.58946241417833e-23	-0.259554881067137	0.079	0.26	1.77913296170251e-18
KIF13B	1.01873849667474e-22	-0.345635692249026	0.216	0.472	1.89006553288064e-18
SLC25A12	1.0214177175275e-22	-0.124633892422779	0.013	0.104	1.89503629132877e-18
SCPEP1	1.06635739988481e-22	-0.334316833035817	0.158	0.389	1.97841288400629e-18
PLXNA2	1.07393853206062e-22	-0.265803039006676	0.1	0.299	1.99247815853207e-18
SLC16A1	1.08244230451806e-22	-0.431298008414363	0.373	0.656	2.00825520757236e-18
CDV3	1.11621538748757e-22	0.640561992131818	0.82	0.663	2.07091440840569e-18
RGP1	1.19369169174689e-22	-0.248092441712913	0.075	0.253	2.214656195698e-18
TMEM123	1.20803724531663e-22	0.536130208354861	0.87	0.729	2.24127150123595e-18
GRAMD1A	1.24492134160512e-22	-0.337277214166707	0.193	0.441	2.30970256507999e-18
DDHD1	1.28190197185136e-22	-0.222819647259481	0.052	0.205	2.37831272837583e-18
TLR5	1.32670239239875e-22	-0.207525775559407	0.045	0.191	2.4614309486174e-18
HEXA	1.37558628414891e-22	-0.511327962071447	0.476	0.722	2.55212523298148e-18
CAPN13	1.37951878068951e-22	-0.130377940740055	0.012	0.101	2.55942119381324e-18
TM2D2	1.60229181045289e-22	0.504420333897077	0.507	0.212	2.97273199593324e-18
GIPC2	1.71913429337954e-22	-0.249802809478015	0.074	0.25	3.18950985450705e-18
QDPR	1.74893207768834e-22	-0.291269236706676	0.166	0.406	3.24479368373517e-18
GNG5	1.92334980455805e-22	0.410686854589073	0.995	0.972	3.56839089239655e-18
MFSD3	1.96681598861472e-22	-0.327251247488087	0.194	0.441	3.64903370367689e-18
NECTIN3	1.99795030667476e-22	-0.480473932039058	0.292	0.542	3.70679720397369e-18
ATG16L2	2.04796417964949e-22	-0.233547274303254	0.072	0.247	3.79958794250371e-18
LTB	2.10764549000614e-22	-0.363512306937309	0.015	0.111	3.9103146776084e-18
PIK3R1	2.30632426637293e-22	-0.483959684475273	0.319	0.569	4.2789234114017e-18
ADAM28	2.37076677538143e-22	-0.333252957607912	0.19	0.438	4.39848359836516e-18
TM7SF3	2.39616584091831e-22	-0.379416551433725	0.264	0.524	4.44560648465574e-18
HOXC10	2.60702358157954e-22	0.388360374197986	0.256	0	4.83681085090452e-18
PCGF2	2.82432072456912e-22	-0.243322220309196	0.109	0.316	5.23996224029309e-18
B4GALNT3	2.85414654578583e-22	-0.219901249806419	0.058	0.219	5.29529808639644e-18
TSKU	2.89162764824762e-22	-0.256126242558511	0.096	0.292	5.3648367757938e-18
SNRNP48	3.0763774597183e-22	0.499167160083921	0.507	0.219	5.70760310101536e-18
SELENOK	3.08776614197454e-22	0.54692551347575	0.637	0.378	5.72873252320537e-18
BIK	3.257327878462e-22	0.584548917669951	0.651	0.403	6.04332041291055e-18
CCL28	3.29846941696606e-22	-0.390003410177356	0.142	0.361	6.11965030929714e-18
PTCH1	3.59732250661005e-22	-0.158600463110465	0.023	0.135	6.67411244651362e-18
RPS6KA2	3.62483060008386e-22	-0.155410439203061	0.022	0.132	6.72514821233559e-18
ARMC9	3.85011884065683e-22	-0.186059748891506	0.046	0.191	7.14312548507062e-18
PTDSS1	4.06418167893544e-22	-0.21760095202462	0.067	0.236	7.54027626892892e-18
CISD3	4.14504455626192e-22	0.519122320068865	0.798	0.639	7.69030116523274e-18
SLIRP	4.33569914980658e-22	-0.460071893957329	0.759	0.899	8.04402263263614e-18
CLIC3	4.40142413687606e-22	0.619799764853002	0.593	0.281	8.16596220114616e-18
NEDD9	4.57611398234389e-22	0.519141516969047	0.423	0.135	8.49006427144262e-18
ASPH	5.55654681228553e-22	-0.439152511835168	0.892	0.979	1.03090613008333e-17
CHD3	5.61532061131017e-22	-0.276755875810739	0.101	0.299	1.04181043301638e-17
RHPN1	6.0803785359133e-22	-0.291327392619009	0.129	0.344	1.128092629768e-17
GOLGA8B	6.39631532814329e-22	-0.237405573860132	0.079	0.257	1.18670838283043e-17
FAM200B	6.45536250253876e-22	-0.278549424627352	0.155	0.389	1.19766340509602e-17
CSNK2B	6.9007644426675e-22	0.467671984052887	0.838	0.722	1.2802988270481e-17
IFI35	7.45223209088617e-22	0.545558677711845	0.602	0.351	1.38261261982211e-17
ERN2	7.67469850507466e-22	-0.34716707892118	0.233	0.493	1.4238868136465e-17
CTSL	7.68066302623341e-22	-0.315836600831265	0.116	0.319	1.42499341125708e-17
ANAPC11	8.70160067547688e-22	0.450305562084667	0.945	0.865	1.61440797332123e-17
PLEKHG3	9.06952214852332e-22	-0.218161547255996	0.056	0.212	1.68266844421553e-17
TPST1	9.71846271437105e-22	-0.161521502447858	0.029	0.149	1.80306638739726e-17
PAGR1	9.86715826615395e-22	-0.134799100327364	0.018	0.118	1.83065387311954e-17
KCNC4	1.00997205561365e-21	-0.210590917299553	0.058	0.215	1.87380115478e-17
DNMT1	1.04159648836952e-21	-0.471958761751723	0.161	0.382	1.93247396487197e-17
IQGAP2	1.04744723268546e-21	-0.521795397396286	0.685	0.868	1.94332885080134e-17
ACP6	1.04832633838424e-21	-0.270137997046231	0.109	0.309	1.94495985560429e-17
PDGFA	1.07185027731425e-21	0.605923470339694	0.465	0.181	1.98860381950112e-17
TMEM220	1.07543400830139e-21	-0.270005043449004	0.113	0.316	1.99525271560157e-17
RPL24	1.10095501922647e-21	0.274076652407598	1	1	2.04260184717086e-17
PPP1R10	1.12701745663652e-21	0.494360135049414	0.526	0.24	2.09095548729774e-17
UGGT2	1.18151370305901e-21	-0.255109261259442	0.097	0.288	2.19206237328539e-17
AC009779.2	1.18553505725393e-21	-0.122814222169908	0.014	0.104	2.19952319172322e-17
DIXDC1	1.20373660061513e-21	-0.19686275249098	0.045	0.188	2.23329251512124e-17
IGF2BP3	1.29589146178271e-21	0.371786476265012	0.259	0.007	2.40426742904545e-17
PLA2G16	1.34329524651385e-21	-0.54184891527647	0.644	0.854	2.49221567085715e-17
ADSL	1.35150652233481e-21	-0.245933933270574	0.112	0.316	2.50745005088778e-17
ZNF664	1.54826398749113e-21	-0.273531603859217	0.134	0.351	2.87249417599229e-17
MCF2L	1.58106089873739e-21	-0.240080763190051	0.079	0.257	2.93334228542748e-17
PNKD	1.65197869284554e-21	-0.422123896001821	0.602	0.826	3.06491606883633e-17
CCDC170	1.75743298294795e-21	-0.195757856516337	0.045	0.188	3.26056541326332e-17
VIL1	1.75795661244265e-21	0.454107734292617	0.496	0.191	3.26153690306484e-17
FAM43A	1.78396127668909e-21	-0.37602672129246	0.234	0.49	3.30978335664127e-17
BORCS7	1.93186626859183e-21	-0.436661396633416	0.359	0.611	3.58419148811843e-17
AGO4	1.94221274091569e-21	-0.162286460190268	0.031	0.153	3.60338729822087e-17
SIGMAR1	2.04712095108719e-21	-0.280054183311519	0.137	0.354	3.79802350055207e-17
RNF213	2.09984195202384e-21	-0.446959431635055	0.437	0.691	3.89583677358983e-17
METRNL	2.10308473001958e-21	0.538193957700829	0.685	0.444	3.90185309960533e-17
DNAH5	2.12221507459328e-21	-0.225058572572398	0.066	0.229	3.93734562789291e-17
VWA8	2.19868517143739e-21	-0.201713826900572	0.052	0.201	4.07922059856779e-17
LINC02300	2.30099466960444e-21	-0.225758898125436	0.046	0.188	4.26903541051712e-17
AP005329.3	2.37177062667931e-21	0.451962873363481	0.346	0.069	4.40034604367812e-17
SLC1A1	2.41015082475931e-21	-0.224469584249012	0.071	0.24	4.47155282517596e-17
N4BP2L1	2.61883147359765e-21	-0.16988109514589	0.034	0.16	4.85871803296571e-17
LITAF	2.72382592439646e-21	0.529909675325132	0.76	0.576	5.05351423753276e-17
NUDT6	3.02077481513583e-21	-0.141922446426984	0.02	0.122	5.60444351452151e-17
ASPHD2	3.1562713024905e-21	-0.241211401994698	0.08	0.257	5.85583014751062e-17
GMDS	3.2202983968461e-21	-0.463788791986708	0.917	0.976	5.97461961566858e-17
TECPR2	3.30953321033606e-21	-0.204591678471426	0.046	0.188	6.14017696513649e-17
SMARCA2	3.44584162280791e-21	-0.274546541472552	0.107	0.302	6.39306996279551e-17
IMPDH2	3.68939260689757e-21	0.516104516286763	0.59	0.326	6.84493010357705e-17
EPHX2	3.77210953585007e-21	0.488119357870992	0.386	0.108	6.99839482186263e-17
TMX4	3.85195504805272e-21	-0.278129371039231	0.128	0.337	7.14653220065222e-17
PDE5A	3.90199537574545e-21	-0.170782888305787	0.029	0.146	7.23937202062053e-17
NPC2	3.97363892065973e-21	0.502738216834159	0.909	0.767	7.37229228949999e-17
GTF2H5	4.02715246499802e-21	-0.416796992155372	0.375	0.642	7.47157596831083e-17
CPLANE1	4.14819526531536e-21	-0.146586588816054	0.021	0.125	7.69614667573958e-17
SMIM30	4.26558885082597e-21	-0.322365697025634	0.232	0.49	7.91394699493743e-17
CPNE8	4.32425518872372e-21	-0.281777349372435	0.148	0.372	8.02279065163912e-17
PERP	4.40522989447654e-21	0.532664487984927	0.945	0.865	8.17302302322232e-17
PCK1	4.61439268193337e-21	0.745426949793694	0.255	0.007	8.56108274279099e-17
YTHDC2	4.72999311396571e-21	-0.286509098876308	0.139	0.354	8.77555622434058e-17
C5orf63	4.80999220257359e-21	-0.238232123476476	0.094	0.281	8.92397853343477e-17
AL365181.3	5.05853523369008e-21	-0.130915473746829	0.017	0.115	9.3851004190652e-17
TMSB4X	5.27370080186233e-21	-0.648662992411111	0.997	1	9.78429709769518e-17
USP34	5.79135703353944e-21	-0.374661602416873	0.354	0.622	1.07447047043257e-16
CAMLG	5.973073656171e-21	0.487222433284741	0.708	0.455	1.10818435542941e-16
ANAPC5	6.12743795850934e-21	-0.394999193091127	0.361	0.618	1.13682356444224e-16
RUVBL1	6.16780614840864e-21	-0.367167670994648	0.257	0.507	1.14431307471426e-16
CLEC16A	6.54525983244082e-21	-0.181629912951303	0.039	0.17	1.21434205671275e-16
TMEM205	6.64977813739331e-21	-0.442443442279162	0.472	0.715	1.23373333783058e-16
GDI2	6.96204475876885e-21	0.469347283384162	0.851	0.663	1.29166816409438e-16
ETHE1	7.26944583585348e-21	0.510393652063564	0.74	0.528	1.3487002859259e-16
DNMT3A	7.31327290934286e-21	-0.168696129953286	0.036	0.163	1.35683152287038e-16
PNRC1	7.51010711037957e-21	-0.5141410303613	0.434	0.667	1.39335017218872e-16
FUCA2	7.55865990979646e-21	-0.388593484285416	0.406	0.66	1.40235817306454e-16
PSORS1C1	8.40516478383886e-21	-0.328229392124564	0.198	0.441	1.55941022234562e-16
SPNS2	8.9114915499232e-21	0.520483342927914	0.685	0.448	1.65334902725725e-16
ANKRD17	9.30722126624179e-21	-0.346405333180016	0.245	0.497	1.72676876152584e-16
CTPS1	9.55698996632935e-21	-0.247029132193096	0.075	0.243	1.77310834845308e-16
RNH1	9.58228510588903e-21	0.46323957292017	0.842	0.701	1.77780135569559e-16
ECE1	9.59596951976946e-21	-0.338006398165953	0.195	0.431	1.78034022500283e-16
HDDC2	9.96872814026376e-21	-0.386643241866026	0.296	0.549	1.84949813186314e-16
AK1	1.07016286399249e-20	-0.422843563568827	0.286	0.528	1.98547316156526e-16
HBEGF	1.10060493357679e-20	0.530270999470702	0.385	0.111	2.04195233326502e-16
ZFAND1	1.12037301203697e-20	0.484221987769099	0.596	0.333	2.07862804923218e-16
HIRA	1.25257737952048e-20	-0.210114704417068	0.067	0.229	2.32390681222434e-16
YIPF6	1.2619899070808e-20	0.475080460657807	0.59	0.323	2.34136987460702e-16
CDKN2AIP	1.27010762403154e-20	0.464447153329357	0.475	0.188	2.35643067486572e-16
PTMA	1.32656162302303e-20	0.434864521604488	0.999	1	2.46116977919464e-16
AL355338.1	1.44229713477001e-20	-0.208880456301607	0.062	0.219	2.6758938741388e-16
ERLEC1	1.49963201232618e-20	-0.381054390936235	0.361	0.625	2.78226727246876e-16
KIAA0930	1.52446105926553e-20	-0.308236760817595	0.192	0.427	2.82833260325534e-16
LAMTOR2	1.55131647550139e-20	0.439962577703387	0.898	0.819	2.87815745699772e-16
FAM102A	1.57814509044857e-20	-0.432531302194366	0.28	0.521	2.92793258630923e-16
ASAP2	1.5933113764197e-20	-0.364790647709159	0.276	0.535	2.95607059667148e-16
YTHDF1	1.62568066083328e-20	0.459528026512969	0.516	0.24	3.01612533004398e-16
HIP1R	1.72343082190183e-20	-0.334115624692547	0.213	0.455	3.19748120387447e-16
CCDC88C	1.87131575317608e-20	-0.281157805451584	0.159	0.382	3.47185211686757e-16
SNRPC	1.88379150380656e-20	0.477701899610414	0.714	0.49	3.49499837701231e-16
ADGRF5	1.93008250201115e-20	-0.130915473746829	0.016	0.108	3.58088206598128e-16
SPATA6	1.94351795994664e-20	-0.251212340006707	0.1	0.288	3.605808871089e-16
SPCS1	2.01886577597758e-20	0.4479078278672	0.882	0.823	3.74560167417121e-16
SPATA20	2.0220025030173e-20	-0.309673562065317	0.19	0.424	3.751421243848e-16
RALGAPA2	2.03318917117142e-20	-0.439149832500398	0.346	0.59	3.77217586927433e-16
SLC39A10	2.1267410480827e-20	-0.334875586271726	0.205	0.444	3.94574266650783e-16
CRYBG1	2.18062025623031e-20	-0.150609452939239	0.026	0.135	4.0457047613841e-16
MCUR1	2.25413464106052e-20	0.520761105846782	0.55	0.292	4.18209599955958e-16
SEPT11	2.2939586448859e-20	-0.369166542450537	0.329	0.587	4.25598147385682e-16
ARHGEF37	2.40975551784509e-20	-0.205955748522368	0.061	0.215	4.470819412258e-16
AC044849.1	2.49004033186425e-20	-0.217576655271424	0.053	0.198	4.61977182770774e-16
COL27A1	2.50331964923046e-20	-0.276407989669975	0.117	0.316	4.64440894521727e-16
SLC36A4	2.5583259734323e-20	-0.130915473746829	0.017	0.111	4.74646217850895e-16
CX3CL1	2.74796633521092e-20	-0.136860042831281	0.017	0.111	5.09830194171681e-16
GALT	2.77032827588773e-20	-0.254730881507732	0.109	0.302	5.1397900502545e-16
TXNIP	2.79640208225413e-20	-0.424591819830709	0.883	0.976	5.18816478320608e-16
BCL10	2.81700078514169e-20	0.502575943054011	0.552	0.281	5.22638155667337e-16
