p_val	avg_log2FC	pct.1	pct.2	p_val_adj
LMO4	1.35049378399324e-31	-0.243467192779173	0.393	0.602	2.33351820936191e-27
DCUN1D5	1.36696158720153e-31	0.313746942451318	0.367	0.216	2.36197292652552e-27
NTPCR	1.37865463943577e-31	-0.200952280143824	0.117	0.273	2.38217735148107e-27
PYGB	1.4108602407705e-31	-0.219787024118163	0.123	0.278	2.43782541002734e-27
PNKD	1.43023823838614e-31	-0.245788545265959	0.335	0.531	2.47130865210742e-27
EPS8	1.434471696749e-31	0.432419902514822	0.564	0.463	2.4786236448126e-27
MCFD2	1.46623653066355e-31	-0.238101988459017	0.193	0.366	2.53351010133355e-27
PUF60	1.49838445983352e-31	-0.243856397174967	0.324	0.522	2.58905850814634e-27
DECR1	1.51970929554709e-31	-0.22484077677951	0.205	0.386	2.62590569177582e-27
TRAPPC12	1.5294901214549e-31	-0.193757261410477	0.096	0.243	2.64280598086193e-27
CCDC47	1.57595861628505e-31	-0.238062815887217	0.242	0.426	2.72309889307895e-27
ARHGAP29	1.61259615210752e-31	-0.234588812844206	0.143	0.306	2.78640489122658e-27
POLE4	1.67175368210504e-31	-0.211455746216938	0.143	0.307	2.88862318730931e-27
MPDU1	1.81758650485234e-31	-0.181800042498643	0.067	0.202	3.14060772173436e-27
FTL	1.8829097632854e-31	-0.14499204077813	1	0.998	3.25347977998084e-27
SLC9A3R2	1.8944430978838e-31	-0.232506316483366	0.257	0.449	3.27340822883342e-27
ETFB	1.90303925543336e-31	-0.270243056358822	0.82	0.894	3.2882615294633e-27
TTC14	2.02179284377934e-31	-0.214399132237803	0.127	0.285	3.49345585476631e-27
TESC	2.14956845131064e-31	-0.460668429120817	0.856	0.879	3.71423932701965e-27
MRFAP1	2.33301706168568e-31	-0.284629756456523	0.471	0.654	4.03122018088668e-27
SGCB	2.61111299625605e-31	-0.172104429684777	0.054	0.182	4.51174214623083e-27
SLC39A4	2.65696085905698e-31	-0.182166545853436	0.219	0.41	4.59096266836456e-27
GNA11	2.68444331138871e-31	-0.220057833519856	0.171	0.343	4.63844959774855e-27
MED19	2.93017434138417e-31	-0.218571587289629	0.175	0.348	5.0630482444777e-27
NRIP1	3.04566647218261e-31	0.280786007598897	0.285	0.142	5.26260709728433e-27
TRIB1	3.32479520762938e-31	0.221531847780297	0.209	0.083	5.7449136392628e-27
PIN4	3.32909358493371e-31	-0.236974481330171	0.261	0.443	5.75234080540695e-27
ACADS	3.42174134096862e-31	-0.204761202578849	0.11	0.262	5.91242686305968e-27
BIN3	3.5790114234823e-31	-0.181974862469547	0.09	0.235	6.18417383863507e-27
ARIH2	3.60477310682894e-31	-0.1876971238291	0.085	0.227	6.22868745128973e-27
HDLBP	3.62259064439279e-31	-0.249037849259447	0.383	0.586	6.2594743744463e-27
HPRT1	3.8209020304295e-31	-0.206769192384565	0.12	0.274	6.60213661837913e-27
GNL3	3.89012520369017e-31	-0.246710347220961	0.24	0.422	6.72174733945625e-27
MSLN	4.8344221970493e-31	0.341016378716966	0.426	0.27	8.35339811428149e-27
CAV2	5.09350693850818e-31	-0.298877676666788	0.211	0.385	8.80107063904828e-27
SNRNP35	5.27098249988803e-31	-0.196694410521522	0.122	0.278	9.10773066155653e-27
TMEM125	5.45873605304846e-31	-0.222003110083281	0.16	0.326	9.43215002606243e-27
PPP1R37	5.69053430419421e-31	-0.172316108218044	0.046	0.167	9.83267422421718e-27
MRPL48	5.77243221986444e-31	-0.211844472404681	0.125	0.279	9.97418563270377e-27
SDHA	5.8590187873908e-31	-0.25492240036221	0.343	0.538	1.01237985627326e-26
EFNA3	6.11027971856723e-31	-0.153636438538522	0.024	0.129	1.05579523257123e-26
SLK	6.3360140122436e-31	-0.257535962420244	0.321	0.511	1.09479986117557e-26
PTPN18	6.81912427277452e-31	-0.181804340095326	0.076	0.213	1.17827648309271e-26
ANTXR2	7.56501467550167e-31	-0.22436706539484	0.092	0.234	1.30715888577993e-26
RBCK1	7.76273219770755e-31	-0.256242670819808	0.525	0.716	1.34132249644189e-26
SDCCAG8	8.14830516186625e-31	-0.220963656955375	0.15	0.311	1.40794564891887e-26
CASK	8.61189848022404e-31	-0.21413126443751	0.209	0.393	1.48804993839791e-26
MAP3K11	8.98333942973152e-31	-0.203150552743733	0.113	0.267	1.55223122006331e-26
KLF13	9.30161301006117e-31	-0.224571629333225	0.191	0.365	1.60722571200847e-26
ALS2CL	9.67455675455802e-31	-0.167565424251638	0.039	0.155	1.67166666162008e-26
HSPH1	1.00956607326373e-30	0.329695917745304	0.345	0.198	1.7444292179924e-26
GOLGA8B	1.07994200761448e-30	-0.1768166124114	0.047	0.168	1.86603179495706e-26
PPP1R1B	1.25511582567522e-30	-0.291433225956996	0.365	0.55	2.16871463518422e-26
PPCS	1.31250204816053e-30	-0.241679667986651	0.377	0.579	2.26787228901657e-26
PHPT1	1.36574467009074e-30	-0.255197348658403	0.486	0.674	2.35987021544979e-26
SDC1	1.36953936071104e-30	-0.260226775475735	0.335	0.531	2.36642706137261e-26
CKMT1A	1.43061666138245e-30	-0.149739525200159	0.026	0.132	2.47196252920274e-26
SWI5	1.44414833723283e-30	-0.208616897256058	0.167	0.335	2.49534391190461e-26
ARHGEF35	1.48281693847269e-30	-0.193429544600638	0.094	0.238	2.56215938798697e-26
RRNAD1	1.48574310868144e-30	-0.191918199352263	0.1	0.247	2.56721551749067e-26
CCL20	1.50329663687899e-30	-0.936685290630249	0.093	0.232	2.59754625886321e-26
KHNYN	1.57751492475931e-30	-0.191324761588648	0.082	0.22	2.72578803849162e-26
DHX29	1.65910579283532e-30	-0.220611341468615	0.155	0.318	2.86676889944014e-26
PTGES2	1.75501611666246e-30	-0.227027325185265	0.19	0.36	3.03249234798106e-26
URM1	1.78899591146937e-30	-0.207736459502474	0.132	0.288	3.09120603542793e-26
CYB5D2	1.80145845430696e-30	-0.215455850930637	0.08	0.216	3.11274006319699e-26
RBMX	1.93371984047621e-30	-0.246808731094989	0.337	0.529	3.34127451235885e-26
CMTM7	2.06106178996421e-30	0.233006236227588	0.258	0.121	3.56130866687916e-26
IFT43	2.08148479848903e-30	-0.198694635041335	0.132	0.289	3.59659758330919e-26
UROS	2.35562423582249e-30	-0.197534368207758	0.093	0.234	4.07028311707768e-26
CDK11A	2.47766647038407e-30	-0.190590169134367	0.089	0.23	4.28115989417663e-26
ERG28	2.67529649391624e-30	-0.240338214330155	0.374	0.575	4.62264481183787e-26
ITGA2	2.70946491247036e-30	-0.221360105199114	0.281	0.473	4.68168442225753e-26
SMIM26	2.75752163082048e-30	0.343909716646401	0.807	0.758	4.7647216258947e-26
C9orf3	2.85575497019138e-30	-0.192782480620529	0.127	0.285	4.93445901299368e-26
DSTN	3.01165486854501e-30	0.288297847877629	0.979	0.967	5.20383844735893e-26
TPCN1	3.01464754249604e-30	-0.190629867972134	0.068	0.198	5.20900948867891e-26
FAHD2A	3.08763785803343e-30	-0.189717668353149	0.08	0.215	5.33512945489596e-26
AACS	3.39894287651114e-30	-0.200958722407293	0.115	0.264	5.87303339632361e-26
RPL36AL	3.56863501546245e-30	-0.196158238536226	0.987	0.994	6.16624444321757e-26
NCK1	4.24590068311116e-30	0.296924148595192	0.304	0.162	7.33649179034778e-26
SLC39A3	4.29228750065814e-30	-0.189188931083869	0.087	0.225	7.41664357238721e-26
WDR82	4.51177436462523e-30	-0.200492095439205	0.095	0.238	7.79589492463594e-26
MIDN	4.93013618360262e-30	-0.224679177582194	0.181	0.352	8.51878231164697e-26
NIT1	5.07116829560432e-30	-0.197953461102151	0.112	0.261	8.76247169797471e-26
ZFP36L2	5.1460903371888e-30	-0.328526280966571	0.532	0.701	8.89192949362852e-26
VDAC1	5.35634965891991e-30	0.28484464375018	0.95	0.914	9.25523657564771e-26
SRSF7	5.40579782339054e-30	-0.272150420748453	0.503	0.691	9.34067805903651e-26
CD151	5.52593314417261e-30	-0.172948881826137	0.644	0.82	9.54825987981585e-26
RGL3	6.22906878072444e-30	-0.140609698052333	0.017	0.115	1.07632079462138e-25
VPS51	6.52775571061604e-30	-0.203966935030453	0.115	0.264	1.12793090923735e-25
SHARPIN	6.86588090619788e-30	-0.204749064522042	0.138	0.295	1.18635556178193e-25
EIF5A	7.14204322352699e-30	-0.266003694156265	0.498	0.674	1.23407364859323e-25
BEX2	8.24092790952246e-30	-0.153366418545839	0.027	0.132	1.42394993348639e-25
SDR16C5	8.29831330006493e-30	-0.246251590358222	0.134	0.29	1.43386555511822e-25
PTRHD1	8.55121731420328e-30	-0.234943009675217	0.246	0.425	1.47756483972118e-25
FLNB	9.24491379453914e-30	-0.275334801698481	0.34	0.526	1.59742865455842e-25
CLTB	9.39997777319203e-30	-0.261552800506749	0.57	0.737	1.62422215942985e-25
TMEM59	9.48110137923392e-30	0.291796618663321	0.975	0.941	1.63823950731783e-25
PRSS3	9.95691707754438e-30	0.408793395361926	0.613	0.482	1.72045570182889e-25
CPD	1.02456073243288e-29	-0.232189072583025	0.291	0.48	1.77033848957077e-25
RAB3D	1.07648480565196e-29	-0.16131517166133	0.035	0.145	1.86005809568602e-25
SELENOF	1.14233717585694e-29	-0.236609077400231	0.383	0.582	1.97384440616321e-25
SBDS	1.19427510383617e-29	-0.258880336469823	0.512	0.7	2.06358795191852e-25
SF1	1.19842762721417e-29	-0.236518573243843	0.475	0.671	2.07076309706337e-25
DNAJC19	1.26406165657935e-29	-0.234543291437782	0.34	0.527	2.18417213640346e-25
C6orf223	1.33537111669573e-29	-0.13683316616909	0.016	0.11	2.30738775253855e-25
CHMP3	1.50741232383896e-29	-0.222650202771929	0.221	0.395	2.60465775436135e-25
CDC34	1.56698109580853e-29	-0.196994081933699	0.127	0.281	2.70758663544756e-25
HDGF	1.63327328609048e-29	0.367695030249924	0.539	0.425	2.82213291103574e-25
ESRP2	1.655497552769e-29	-0.168214956518527	0.049	0.168	2.86053422142956e-25
HES6	1.75595569766081e-29	-0.164482450740013	0.034	0.142	3.03411584998811e-25
HLA-DMA	1.77090070006443e-29	-0.184323612326963	0.06	0.185	3.05993931964132e-25
ACBD6	1.83254530331641e-29	-0.205917301650894	0.137	0.291	3.16645502960042e-25
TMEM129	1.86767288399432e-29	-0.188914283061217	0.076	0.208	3.22715197625378e-25
RPL5	1.90098428870804e-29	0.211257797814827	0.999	0.999	3.28471075245862e-25
CCZ1B	1.94255684274634e-29	-0.184302549701813	0.073	0.203	3.35654396858141e-25
FCGRT	2.25808296764896e-29	-0.247130521828683	0.782	0.879	3.90174155980065e-25
SMAGP	2.2980455662272e-29	-0.229514026017696	0.209	0.38	3.97079293388397e-25
HEXA	2.38807276859576e-29	-0.223860101431524	0.181	0.347	4.12635093685662e-25
ALKBH3	2.91338805119644e-29	-0.164077872332824	0.054	0.175	5.03404321366233e-25
SPSB3	2.97737972930636e-29	-0.201794406421813	0.177	0.346	5.14461443426846e-25
NUDT22	3.29010627112845e-29	-0.218449200263631	0.201	0.373	5.68497462588284e-25
NSRP1	4.36329554278744e-29	-0.230790043110697	0.28	0.463	7.53933836838242e-25
SETD2	4.73677194086656e-29	-0.186078822869268	0.082	0.216	8.18466823662333e-25
RBM15B	4.86570204157619e-29	-0.178535290139307	0.087	0.224	8.40744655763949e-25
TSPYL1	4.88977703365683e-29	-0.199954646816252	0.188	0.359	8.44904573645563e-25
RALB	5.0300073186563e-29	-0.189119159712426	0.093	0.23	8.69134964590622e-25
VPS29	5.26448452143147e-29	-0.228713690586546	0.417	0.627	9.09650280458144e-25
EIF3G	5.44436881843198e-29	-0.257243882159188	0.509	0.688	9.40732488136861e-25
CDC42EP2	5.95112436127149e-29	-0.210869348987437	0.103	0.243	1.0282947783841e-24
MRPS28	6.02820830316813e-29	-0.164240225245675	0.041	0.153	1.04161411270442e-24
SCAP	6.10215021812931e-29	-0.131585448897173	0.014	0.106	1.05439053619056e-24
NADK	6.12409348042684e-29	-0.201733302854206	0.14	0.294	1.05818211248295e-24
ACP2	6.53658249584858e-29	-0.169476156433082	0.054	0.174	1.12945608945768e-24
AFDN	6.66087995152852e-29	-0.235376131862805	0.36	0.55	1.15093344682461e-24
PTPMT1	6.99650921504547e-29	-0.200500086067982	0.165	0.326	1.20892682726771e-24
POLRMT	7.0501568508949e-29	-0.150095063860018	0.036	0.145	1.21819660226613e-24
MED16	7.27043831895763e-29	-0.170030449859213	0.068	0.195	1.25625903713269e-24
NUCKS1	7.66138386577288e-29	-0.27356825435798	0.494	0.68	1.3238105181669e-24
MUM1	8.16062701085431e-29	-0.171573790197607	0.055	0.174	1.41007474120552e-24
MYO5B	8.58130374274295e-29	-0.207056295876237	0.137	0.291	1.48276347370855e-24
LRG1	9.27590525391903e-29	-0.131705830955584	0.013	0.103	1.60278366882467e-24
NIPSNAP1	9.57297404039957e-29	-0.212616685627323	0.151	0.306	1.65411418444064e-24
NIFK	1.08084883148247e-28	-0.221048514977825	0.257	0.436	1.86759869591856e-24
DVL1	1.10139513029989e-28	-0.204432840359455	0.13	0.28	1.90310064564518e-24
CD320	1.11016247297838e-28	-0.214904862222594	0.14	0.293	1.91824973705934e-24
LSS	1.19464599737288e-28	-0.189629738589155	0.082	0.215	2.06422881886061e-24
ITGB8	1.20615755247871e-28	0.210989481834343	0.196	0.079	2.08411963492796e-24
SRD5A1	1.24764240233807e-28	0.24110385491645	0.276	0.14	2.15580130699994e-24
WLS	1.31139076144478e-28	-0.193814184807707	0.134	0.287	2.26595209670044e-24
RNPEPL1	1.3841576367187e-28	-0.231361785231041	0.3	0.485	2.39168598048624e-24
PRMT7	1.38941913599017e-28	-0.177670871119612	0.08	0.212	2.40077732507742e-24
SSR4	1.41300885317845e-28	-0.239564744616411	0.849	0.923	2.44153799740704e-24
NAXE	1.43278359959204e-28	-0.206001834893677	0.176	0.34	2.47570678173509e-24
PHLDA1	1.46305735256503e-28	0.355145305874066	0.366	0.223	2.52801679949711e-24
MPHOSPH10	1.48292786562484e-28	-0.201446871344477	0.192	0.362	2.56235105901317e-24
TMEM54	1.5522324899101e-28	-0.243586491204035	0.512	0.692	2.68210251931567e-24
SNRNP48	1.66036631826398e-28	-0.211819655644737	0.176	0.34	2.86894696132833e-24
LAMTOR1	1.81625171596218e-28	-0.229732222382226	0.402	0.596	3.13830134001105e-24
PLCB3	1.99635164523469e-28	-0.168840553593456	0.065	0.189	3.44949600780101e-24
IFT74	2.18410126418147e-28	-0.148179035715857	0.032	0.136	3.77390857437916e-24
CAPNS1	2.24986730954593e-28	-0.227197921957747	0.438	0.635	3.88754572416441e-24
PDIA5	2.42603314690199e-28	-0.14875982581295	0.036	0.144	4.19194267453195e-24
NQO2	2.44090205943227e-28	-0.188196235980933	0.107	0.249	4.21763466849301e-24
HLA-DRA	2.78254269653463e-28	-0.200562403183394	0.049	0.164	4.80795552534218e-24
PON2	2.85531180590238e-28	-0.213128477078665	0.228	0.404	4.93369326941872e-24
GRK5	2.85687677273028e-28	-0.137840139223335	0.021	0.117	4.93639737560064e-24
SMCO4	3.33055237582371e-28	-0.220426583369229	0.206	0.371	5.75486145018579e-24
CPNE1	3.37580428689533e-28	0.351534878199725	0.507	0.379	5.83305222732644e-24
SF3B4	3.41824502372321e-28	-0.193053629381203	0.147	0.303	5.90638557649134e-24
TMED1	3.54107359416603e-28	-0.181306605125436	0.076	0.204	6.11862106335948e-24
PABPC1	3.55063558497163e-28	-0.267212108513565	0.939	0.967	6.13514322727248e-24
NENF	3.63596412661206e-28	-0.242482367683657	0.329	0.507	6.28258241437298e-24
NUDC	3.73115685359053e-28	-0.261120199021949	0.529	0.712	6.44706592731908e-24
MAPK13	3.80176985925278e-28	-0.188800925708103	0.137	0.288	6.56907813980289e-24
AGFG1	4.00491139100986e-28	-0.203442921079003	0.13	0.278	6.92008639252594e-24
TFRC	4.18123961433727e-28	-0.195274431832773	0.143	0.298	7.22476392961336e-24
CEP170B	4.45811056148988e-28	-0.174234794703379	0.069	0.193	7.70316923919836e-24
RING1	4.56523111179942e-28	-0.177694622118351	0.085	0.218	7.88826283807822e-24
USP31	5.08345211064489e-28	0.12501769652078	0.105	0.023	8.78369690198331e-24
ANAPC15	5.13693762105036e-28	-0.17114034575717	0.072	0.199	8.87611451541292e-24
MIA3	5.28061775332444e-28	-0.192762795362121	0.142	0.296	9.12437941596931e-24
ITGA6	5.28735851605081e-28	-0.274737001816311	0.466	0.652	9.13602677988419e-24
BCL7B	5.32770342675342e-28	-0.199605220929827	0.156	0.311	9.20573875108724e-24
ZBTB44	5.48693148967783e-28	0.270086178676384	0.307	0.169	9.48086892101432e-24
MBOAT7	6.81026921272172e-28	-0.218993090070063	0.228	0.399	1.17674641726619e-23
TMEM50B	6.85011118003304e-28	-0.202478078728296	0.211	0.386	1.18363071079791e-23
WASL	7.27388102246303e-28	-0.215852756501692	0.26	0.438	1.25685390187139e-23
ARRDC1	7.44301054720999e-28	-0.201676748812673	0.219	0.39	1.28607779245241e-23
PIGH	7.46352356509205e-28	-0.170484991713656	0.074	0.201	1.28962223681225e-23
C18orf32	7.50393910746131e-28	-0.159425730538079	0.05	0.164	1.29660563837824e-23
FH	7.71670326856138e-28	-0.19990826144588	0.146	0.297	1.33336915777472e-23
RPS2	7.78370679343001e-28	0.226448418689649	1	1	1.34494669683677e-23
OCIAD1	7.9224005087491e-28	-0.242598930262769	0.469	0.659	1.36891158390676e-23
PLCXD1	8.46941811942039e-28	-0.170671612389179	0.061	0.182	1.46343075685465e-23
MYL12A	8.85292914051549e-28	0.280829051055835	0.991	0.98	1.52969762618967e-23
HIST1H2AE	9.16773528870234e-28	0.174458239644234	0.142	0.045	1.58409298053488e-23
VDR	9.48085075566572e-28	-0.16347954097927	0.044	0.155	1.63819620207148e-23
RAB5IF	9.57149707376146e-28	-0.221161442480291	0.338	0.531	1.65385897937524e-23
NDUFS2	1.00097838639453e-27	-0.219721717582884	0.373	0.567	1.7295905538511e-23
FAM3A	1.01971795441452e-27	-0.183744577062377	0.103	0.242	1.76197065343284e-23
UBC	1.02961746745941e-27	0.403014885272664	0.994	0.994	1.77907602202311e-23
TACC1	1.07398564043036e-27	-0.202261928448337	0.092	0.225	1.85573978809962e-23
PON3	1.10124767565525e-27	-0.131034275999967	0.014	0.102	1.9028458587647e-23
ABO	1.10636243730356e-27	-0.185868014582437	0.095	0.23	1.91168365541682e-23
ARGLU1	1.12034319283633e-27	-0.25308966198622	0.511	0.693	1.93584100290189e-23
PSMD8	1.19932472908531e-27	-0.248832660769995	0.557	0.727	2.07231319938651e-23
DSEL	1.2698063771184e-27	-0.131585448897173	0.013	0.1	2.19409843902289e-23
CFD	1.37784132628579e-27	-0.127927165391182	0.017	0.108	2.38077202768921e-23
JAGN1	1.4827581882939e-27	-0.212422264171521	0.305	0.489	2.56205787355303e-23
MVK	1.76699016250079e-27	-0.17616916861065	0.075	0.201	3.05318230178511e-23
ULK3	1.77959513978175e-27	-0.1464418951798	0.032	0.134	3.07496244202889e-23
LYPLA2	1.8806867001408e-27	-0.196340033309477	0.157	0.311	3.24963854917329e-23
TSEN15	1.93864513699497e-27	-0.188905143470606	0.102	0.238	3.34978493221361e-23
C1orf53	2.09993031068792e-27	-0.128260357077777	0.017	0.107	3.62846958383766e-23
TOB2	2.17479552876746e-27	-0.187233580481405	0.108	0.248	3.7578291941573e-23
MMP28	2.20733223902509e-27	-0.226626300322181	0.303	0.486	3.81404937581146e-23
KIAA2013	2.27195240914151e-27	-0.199656135924435	0.189	0.351	3.92570656775561e-23
TOMM7	2.30221836881805e-27	0.245817193806593	0.974	0.947	3.97800311948072e-23
AHI1	2.37131667728929e-27	-0.203802629684178	0.141	0.29	4.09739808668817e-23
ANAPC16	2.41003265484159e-27	-0.238669532440303	0.607	0.774	4.16429542430078e-23
TSFM	2.41609051965855e-27	-0.190985744341747	0.161	0.317	4.17476280891801e-23
BDP1	2.51911734136651e-27	-0.219296279216469	0.171	0.328	4.35278285414719e-23
FKBP9	2.65598291500029e-27	-0.176293355668992	0.093	0.227	4.58927287882899e-23
ATF6B	2.79178782901165e-27	-0.172499569146133	0.103	0.241	4.82393018974923e-23
MORN2	2.80514121399728e-27	-0.176696210378423	0.079	0.207	4.8470035036659e-23
NDUFV3	2.9432991301653e-27	-0.189606878567214	0.305	0.496	5.08572656701263e-23
IFT22	2.94843624866725e-27	-0.173270782498345	0.074	0.197	5.09460299407214e-23
SLC44A2	2.95261218188332e-27	-0.148562651287805	0.037	0.143	5.10181858907618e-23
SURF6	2.99560093081639e-27	-0.200193112011711	0.129	0.273	5.17609884835765e-23
SLC9A3	3.11896776192558e-27	-0.158530328190004	0.049	0.161	5.38926439583121e-23
MPI	3.20095626106944e-27	-0.161173911736988	0.059	0.176	5.53093232350189e-23
RIN1	3.2904188187709e-27	-0.171370636632407	0.079	0.207	5.68551467695425e-23
B4GAT1	3.36376221703552e-27	-0.143032380124386	0.032	0.134	5.81224473481568e-23
RHOA	3.55611214726492e-27	-0.260854597584088	0.65	0.792	6.14460617925905e-23
RAP1GAP	3.58676753453426e-27	-0.146379153911385	0.028	0.126	6.19757562292174e-23
ARPC1A	3.75816417228037e-27	-0.242455361845067	0.57	0.74	6.49373187328324e-23
DPM2	3.76082614708414e-27	-0.198156685622144	0.143	0.29	6.49833149954668e-23
TSEN54	3.79800374561589e-27	-0.163611961653717	0.079	0.206	6.5625706720497e-23
MORC4	3.84128559739061e-27	-0.14873153941275	0.04	0.147	6.63735738373123e-23
MST1R	3.84132736790847e-27	-0.151631051441611	0.042	0.151	6.63742955900905e-23
CALM3	4.2464769112874e-27	-0.18192927635132	0.291	0.483	7.3374874550135e-23
ALG13	4.77768407849872e-27	-0.178901620328801	0.097	0.231	8.25536031923793e-23
MYC	5.07111492878806e-27	0.294309709090804	0.292	0.159	8.76237948545288e-23
SIGMAR1	5.09300000920211e-27	-0.16295744948758	0.069	0.191	8.80019471590032e-23
ECHS1	5.37115882353327e-27	-0.256695252876457	0.72	0.828	9.28082533118314e-23
CERS2	5.50394241801717e-27	-0.206015473370732	0.19	0.349	9.51026210409187e-23
VAMP2	6.14740603008243e-27	-0.18859194265839	0.287	0.472	1.06221028793794e-22
CTDSP1	6.26165902386922e-27	-0.177226330732949	0.088	0.218	1.08195206273436e-22
IDH2	6.61528223943728e-27	-0.25126005214412	0.287	0.464	1.14305461815237e-22
PPP2R1A	6.63070505313396e-27	-0.213795232845917	0.324	0.509	1.14571952613102e-22
TUSC3	7.67665927572971e-27	-0.168840553593456	0.062	0.181	1.32644995625334e-22
C11orf74	8.44262684219553e-27	-0.166659705690981	0.069	0.19	1.45880149206296e-22
PDE4DIP	8.73131443570107e-27	-0.150806944989012	0.052	0.165	1.50868382134479e-22
SERGEF	8.73244137869361e-27	-0.154695349421631	0.054	0.167	1.50887854582447e-22
MAPKAPK3	9.01087380176304e-27	-0.130750714437015	0.022	0.114	1.55698888420664e-22
SLC4A7	9.24136498049167e-27	0.146535007443755	0.114	0.03	1.59681545497916e-22
TRMT10C	9.73756294312829e-27	-0.199837642416329	0.284	0.465	1.68255350094314e-22
STXBP2	9.92669191927283e-27	-0.198795052319922	0.178	0.335	1.71523309673115e-22
SOD2	1.00164386912803e-26	-0.160192416131684	0.13	0.276	1.73074044146633e-22
HMGCL	1.09284931634551e-26	-0.212184476736564	0.224	0.392	1.88833433371341e-22
